date,starttime,endtime,session_id,block_focus,keystroke_intervals_mean,burstiness,scroll_rate,idle_time_percent,microEMA,sleep_hours_prev_night,action,reward
2025-12-28,12:50,15:39,20251228_afternoon_6d0f44e5,0.8078710951875373,237.0042818427439,0.8120124715311584,41.0,5.836947632708317,0.8247670109100043,5.0,afternoon,0.8523344690395628
2025-12-29,16:45,18:51,20251229_morning_0932a64f,0.9360716374921367,295.7453857249732,0.8934854024641321,34.0,12.50811657791941,0.7824982220555367,9.0,morning,0.97243803857088
2025-12-30,14:01,14:36,20251230_evening_6727516d,0.4320005430650335,182.42976525616527,0.4829688720853552,86.0,69.83111572275727,0.0428375551191132,6.0,evening,0.5126104435428406
2025-12-31,12:09,13:03,20251231_afternoon_1beae0b9,0.8509049392085912,291.2102947462225,0.7678406447826259,5.0,11.233700982108669,0.8703558439084187,5.0,afternoon,0.912652258600587
2026-01-01,12:32,13:39,20260101_evening_58c74610,0.8230676873350862,232.06062319559422,0.7510863449018538,67.0,11.273200964822731,0.7812258768311057,8.0,evening,0.9896949196253282
2025-12-19,16:50,18:47,20251219_afternoon_abcc7c32,0.4878796650521276,185.46990037569878,0.7279393069737652,17.0,96.70526814260349,0.729234742913643,4.0,afternoon,0.5809808511317538
2025-12-20,16:42,18:48,20251220_evening_8438f79e,0.6240237469381871,205.0990895169723,0.4964611523552997,72.0,39.27937758093434,0.6084089358800178,7.0,evening,0.6642933606887408
2025-12-21,19:04,22:03,20251221_morning_33655c9e,0.6143128090345782,224.69285973470446,0.4368507026151795,28.0,85.4221906340868,0.7066342634675964,4.0,morning,0.7888943827055725
2025-12-22,18:07,20:11,20251222_afternoon_bcffca44,0.7410741176545531,206.97265642476725,0.7295082286523967,76.0,77.30890416974661,0.3744803999680169,7.0,afternoon,0.7465727396990954
2025-12-23,20:49,21:57,20251223_afternoon_006e6e5d,0.7367072650894273,243.34979470807627,0.7655128989911097,58.0,30.99999371717893,0.3694819340313803,9.0,afternoon,0.6792173546038904
2025-12-24,19:41,21:10,20251224_morning_812878aa,0.6815501464245635,183.2558093752005,0.1589081676693535,46.0,23.2039828901106,0.0453192789608946,8.0,morning,0.6788804988912857
2025-12-25,19:36,22:12,20251225_evening_3a95a27f,0.8491655439134107,284.61947372047365,0.7805988382945451,16.0,8.381439048697757,0.7826524898555451,9.0,evening,0.8765821052077464
2025-12-26,18:51,20:38,20251226_morning_da6760c6,0.3713255007477997,129.98787233571773,0.1353540822776855,95.0,78.13488406144063,0.9292884022620594,8.0,morning,0.2890532769911365
2025-12-27,20:04,23:00,20251227_morning_7a8d8d83,0.21958181222355982,111.51639013291219,0.7513750860290457,21.0,96.01677847287456,0.3792265371804489,4.0,morning,0.17175351417655674
2025-12-28,18:07,20:57,20251228_evening_c28b4d11,0.6301906359024055,243.87068865072536,0.6569551562671395,67.0,76.35790688665726,0.83136770622197,7.0,evening,0.7163934353395123
2025-12-29,21:20,00:02,20251229_morning_cf309445,0.8448185813321862,289.1505866927103,0.8168642726160203,68.0,7.438170523184633,0.8042484452101668,9.0,morning,0.9807637731040787
2025-12-30,18:15,19:52,20251230_afternoon_1bac73fc,0.7127593565193866,180.14202097999197,0.0689580163564211,36.0,60.30643061705165,0.3732411563792338,8.0,afternoon,0.6783161586996328
2025-12-31,18:11,18:41,20251231_afternoon_8b307825,0.8851682297021243,280.1725064867471,0.7674579783725484,48.0,12.111418003264273,0.7723739522499907,5.0,afternoon,0.908366220146963
2026-01-01,18:44,21:33,20260101_afternoon_c98aacad,0.6503001709561065,245.32497635659263,0.2821870746932001,12.0,78.44208580034177,0.0953716022730586,5.0,afternoon,0.7317738940936583
2025-12-19,18:11,18:51,20251219_morning_fe55535e,0.3750173181972446,128.4515093735425,0.2617056837359059,33.0,37.69855419262801,0.1036785807342765,9.0,morning,0.10734603315753921
2025-12-20,18:06,21:01,20251220_afternoon_03fcd46b,0.46104931132478355,158.54621345494226,0.2469787990719998,85.0,55.19903021207211,0.0486576636617133,7.0,afternoon,0.45144641579906025
2025-12-21,07:03,08:36,20251221_afternoon_cc1ed263,0.8778263899153006,261.08672958817607,0.8166984645195755,52.0,12.680151752300478,0.810270026017015,9.0,afternoon,0.9402601849487574
2025-12-22,08:40,10:57,20251222_afternoon_7a66248c,0.6191504524657645,204.30613394825778,0.2495461998495061,86.0,4.605673418995638,0.426070977626097,4.0,afternoon,0.791501668841543
2025-12-23,09:18,10:33,20251223_afternoon_85596d45,0.6546255599391015,213.7825748653556,0.271949726128631,50.0,80.80792823558299,0.5480323566642401,8.0,afternoon,0.6744812734959703
2025-12-24,08:46,10:25,20251224_afternoon_3d6d425b,0.9314904369920425,283.80430172960064,0.7534858829545112,2.0,6.950867848040544,0.8125567773615057,4.0,afternoon,0.8810946114007501
2025-12-25,08:03,09:29,20251225_afternoon_d8064e2e,0.6721815794183186,193.395675850577,0.44973984245054,41.0,51.468361712143896,0.3502029910907303,5.0,afternoon,0.7601516447460871
2025-12-26,07:34,08:14,20251226_morning_84ccce0f,0.3173778527652017,112.49980677501853,0.7767105569551812,97.0,80.82754395559377,0.6774734148234729,8.0,morning,0.14114579646043857
2025-12-27,06:27,07:02,20251227_afternoon_2f475266,0.5007399664566115,153.31937995214113,0.0653661575643852,31.0,25.382107815669485,0.7585018809163907,9.0,afternoon,0.41874417808465586
2025-12-28,08:17,10:53,20251228_afternoon_6e9d5702,0.8795658497167257,274.8243929984701,0.8339043692153724,50.0,12.569494166947784,0.8823331653189462,4.0,afternoon,0.9769004794285479
2025-12-29,08:45,10:20,20251229_evening_ef08628a,0.560510311017832,191.48509834341024,0.0336136001832826,84.0,40.27643984622519,0.2072422997688783,6.0,evening,0.5556217312154449
2025-12-30,06:23,07:03,20251230_morning_7506f038,0.8780679720698698,221.02266147128265,0.7951292192278108,45.0,10.88568184285373,0.7858092652848067,7.0,morning,0.976204167088584
2025-12-31,16:01,17:44,20251231_morning_45ce0c58,0.6905720248386824,222.64729758881674,0.906437453344411,20.0,0.0442781437207884,0.3866201726338342,7.0,morning,0.6699514661808232
2026-01-01,16:16,18:52,20260101_morning_383d5f2c,0.4767006010113743,183.98527063466184,0.1392453711175951,43.0,90.1383096641935,0.6624839469416082,6.0,morning,0.5720576414225003
2025-12-19,12:56,15:29,20251219_morning_1918c9d9,0.2698091255850349,147.34315889869745,0.5324206822752171,10.0,15.38070246416078,0.3469626597345584,5.0,morning,0.1711725949637568
2025-12-20,12:42,13:14,20251220_afternoon_882b533c,0.5248825283148442,168.61631088695148,0.4110956026007065,67.0,99.0086376067482,0.3907551523296371,8.0,afternoon,0.45440419590893555
2025-12-21,12:46,15:44,20251221_afternoon_2575ae2b,0.8057567147371776,242.63813615919946,0.8705208246044065,0.0,13.990033284660763,0.815885056357891,7.0,afternoon,0.9805191997193519
2025-12-22,12:13,13:58,20251222_evening_389ff254,0.4104604580360017,176.94985717824082,0.8998333456872725,91.0,49.467518959128334,0.25823101966616,6.0,evening,0.5787031551648472
2025-12-23,13:43,14:21,20251223_evening_d66314f8,0.5937669161664957,150.73577511331052,0.0218233967754895,62.0,51.272024781262814,0.6054117575075872,9.0,evening,0.5831224322344178
2025-12-24,15:20,16:01,20251224_morning_3a98a649,0.7375983371893868,241.6773883650457,0.6637896861755891,23.0,48.15493402758543,0.4331631113151664,6.0,morning,0.6519603807457063
2025-12-25,12:10,13:50,20251225_evening_c69b74ac,0.9399782361303959,294.20783525881785,0.812145910052729,98.0,12.921960553421838,0.8215123208128488,5.0,evening,0.9641758231289996
2025-12-26,12:50,14:43,20251226_evening_4eaa45ad,0.6757594432351267,226.00661474950707,0.5601681834618419,12.0,9.072170223493105,0.8525849549383427,5.0,evening,0.7342087050106754
2025-12-27,16:13,17:23,20251227_morning_ee9da1fd,0.27571395311087277,107.98496286978641,0.9368224620330918,97.0,3.2617948341566505,0.5416464182167599,4.0,morning,0.1039750427634017
2025-12-28,13:46,16:06,20251228_morning_0a34400f,0.7040908514708587,183.35470954016554,0.0522578792860237,10.0,5.770292841589885,0.7582672920560591,7.0,morning,0.7592051879627151
2025-12-29,15:36,17:51,20251229_evening_50f94fb7,0.5891303927407162,194.57354435655898,0.4187933190741614,99.0,44.43653492415144,0.30690451319457,4.0,evening,0.4739561929777861
2025-12-30,15:36,16:39,20251230_afternoon_3a11ab4f,0.6072868242247839,230.53834293237418,0.2601577909620511,50.0,27.55479392194833,0.4149712154000782,6.0,afternoon,0.7704015360665812
2025-12-31,14:22,16:17,20251231_evening_e24000d1,0.7267313819703249,249.7718628471212,0.7308209649807298,16.0,62.203956237099376,0.712777676216831,8.0,evening,0.7687169568190699
2026-01-01,18:18,20:29,20260101_evening_87739ea5,0.9039393671246914,248.55602513887595,0.8289258969648163,98.0,13.649002276489943,0.8443817760593731,8.0,evening,0.8812387189101968
2025-12-19,19:35,21:11,20251219_afternoon_4eb459a6,0.4671127727783668,153.9009447548777,0.2565300624442478,81.0,38.63231730764659,0.5885049351589888,5.0,afternoon,0.4941652402364236
2025-12-20,21:59,22:49,20251220_afternoon_eca410e8,0.5899357230067448,184.47424755872237,0.6541746014740745,85.0,57.38412541045134,0.1853727790825114,8.0,afternoon,0.5360272878246899
2025-12-21,19:44,20:24,20251221_morning_39f25a33,0.7669094356186443,211.73924168439936,0.1980976327597401,23.0,41.56038959073355,0.599771314970498,8.0,morning,0.6736190168090563
2025-12-22,18:58,21:33,20251222_morning_7fcb8a1f,0.8997799328770179,271.03149214177165,0.7168521058877462,18.0,12.673261460983516,0.7825416381171666,8.0,morning,0.8930840254240722
2025-12-23,18:00,20:10,20251223_evening_69218d81,0.44526548016950135,172.81512237742893,0.4639324866883362,36.0,90.22364034622382,0.8686396398234256,6.0,evening,0.48657005977213685
2025-12-24,19:33,21:26,20251224_afternoon_649780fd,0.8937812949053416,287.96969814446084,0.7942283028245712,84.0,9.04213514215811,0.7701732029906294,8.0,afternoon,0.935933041850244
2025-12-25,18:15,19:30,20251225_morning_4d398a7a,0.5372125209989026,190.72470664549434,0.6085272726964666,7.0,97.43722386792577,0.745753379076126,9.0,morning,0.41769341706857577
2025-12-26,18:27,19:29,20251226_evening_9772de7c,0.607536616237831,234.5316867962215,0.3495063720868188,27.0,2.751918514041529,0.5579274451507007,8.0,evening,0.7549908041701193
2025-12-27,21:38,22:30,20251227_afternoon_39d22e8f,0.5830526790537025,166.2287448149156,0.1140957848879333,4.0,83.9816162145531,0.5846680901658248,8.0,afternoon,0.5896796149194621
2025-12-28,06:45,08:13,20251228_evening_4586fac5,0.7653669673236835,248.39930221091333,0.1512468287349345,16.0,75.17721730390933,0.133650581410518,4.0,evening,0.7977785514490949
2025-12-29,07:20,08:22,20251229_morning_e6c2dd8c,0.8101199106065676,270.52311090875696,0.7937314955691483,35.0,11.01686001768033,0.8349971830132769,6.0,morning,0.9779446441986608
2025-12-30,07:03,08:48,20251230_morning_5d27cd9c,0.8858832700067748,236.75992535162734,0.8101137029995187,18.0,10.152554489645858,0.8220995757218521,5.0,morning,0.8994564019167017
2025-12-31,09:24,11:48,20251231_afternoon_9fafe0b9,0.9263905120078342,257.21680031371807,0.7963424906665741,63.0,6.741167519218748,0.8654139880759546,4.0,afternoon,0.8508085012528893
2026-01-01,07:36,09:56,20260101_evening_7ffae131,0.869117832237196,275.0151632180581,0.7030687075716037,90.0,9.437117566106634,0.8951317803572649,7.0,evening,0.9021828465409635
2025-12-19,07:32,09:58,20251219_afternoon_69cbe96f,0.5834373574627224,184.5864340556176,0.5233909113743664,97.0,22.489021681591247,0.5493426449027576,6.0,afternoon,0.5327093482201666
2025-12-20,06:18,08:07,20251220_morning_6c83ce29,0.21850858718425192,123.3117409812736,0.1147688718692174,10.0,43.138064877407466,0.5332513992791025,9.0,morning,0.11113157049708929
2025-12-21,09:44,10:49,20251221_morning_48561025,0.7265433584062708,230.07648292560162,0.860139693349435,53.0,71.9159896944569,0.6367617170443272,6.0,morning,0.7565162645681025
2025-12-22,07:07,08:01,20251222_evening_1d5ae61b,0.44567675749380714,176.9688294341595,0.7228143032084837,44.0,56.33246420330467,0.7482328313318959,7.0,evening,0.5903385238357146
2025-12-23,07:15,10:10,20251223_evening_221c963b,0.47839992203062504,184.64529846616315,0.0676683619000015,46.0,42.75018313281117,0.2250418761708721,7.0,evening,0.5528134367475661
2025-12-24,10:45,11:57,20251224_evening_099afd67,0.7233977727647987,222.79104776159213,0.7078350972297687,11.0,32.63384309319872,0.5287244190984357,7.0,evening,0.7109448449033942
2025-12-25,12:29,14:37,20251225_afternoon_31e7e358,0.7394574144738967,224.89218202857668,0.5435382173426461,20.0,83.96596557087904,0.8259177073160304,5.0,afternoon,0.7133928068761695
2025-12-26,15:10,17:42,20251226_evening_c0f23269,0.6712880811029417,244.54864319242955,0.0817253457467782,10.0,14.38143503148137,0.4631147138375114,8.0,evening,0.743472994759446
2025-12-27,12:57,14:06,20251227_evening_241db059,0.6041305944112982,241.34151313815076,0.4583006415286564,91.0,43.01028765298,0.278457546373573,6.0,evening,0.713175178088994
2025-12-28,15:14,17:55,20251228_morning_9c768f48,0.7292439962792112,188.33046507731672,0.484696287130047,4.0,90.37575717751422,0.6547090753562991,8.0,morning,0.7903757514193781
2025-12-29,15:51,18:44,20251229_morning_b3b19b3d,0.9414490384657197,261.8893912001612,0.7352216953521475,80.0,7.965814777171118,0.8025025819348917,8.0,morning,0.8902279553607785
2025-12-30,14:03,15:23,20251230_evening_4bc27558,0.5572643705244826,187.82033868595505,0.9456981470002824,55.0,40.09417624730467,0.0631402929273913,9.0,evening,0.5906372727507341
2025-12-31,13:27,16:00,20251231_evening_d40e015c,0.7967934384187437,190.8905835985148,0.8499753714806619,19.0,76.31083636013084,0.7767904834072271,7.0,evening,0.7528769346347346
2026-01-01,15:06,17:18,20260101_morning_d43aa08f,0.4011067550308784,159.54538196318055,0.6690223373291083,40.0,82.31608307088592,0.8216479329617712,5.0,morning,0.45084343112369984
2025-12-19,14:06,16:16,20251219_evening_c936ad8b,0.761742454634301,219.8646979676625,0.4622955610006072,45.0,88.88874240036297,0.4615229275886068,9.0,evening,0.6509531988175845
2025-12-20,15:12,17:32,20251220_afternoon_33002de9,0.434947617205361,188.7581340258887,0.4117655415845085,11.0,54.4505769049228,0.9833056568184674,4.0,afternoon,0.5190160278213022
2025-12-21,16:35,17:51,20251221_afternoon_bb842af5,0.837484593795892,293.51651102197195,0.8535527096543688,69.0,7.046504626428219,0.8755151932708897,5.0,afternoon,0.905413057552778
2025-12-22,12:00,12:50,20251222_afternoon_e1a90219,0.7345883709551941,242.60693483865427,0.5454318694069055,16.0,25.530907650393164,0.7736625648956658,8.0,afternoon,0.7818200442291482
2025-12-23,20:46,22:34,20251223_evening_831a6faa,0.4901717145850199,160.94301998477795,0.0622731058818856,18.0,29.56946740416042,0.7478385744120718,5.0,evening,0.5881446872087888
2025-12-24,18:06,19:20,20251224_morning_a859e4de,0.7339128908448083,241.0365199936515,0.5125026487703317,25.0,59.38024808096155,0.150608103218274,7.0,morning,0.7164995608855368
2025-12-25,19:33,20:58,20251225_evening_21679269,0.824705217929959,288.86269419301397,0.773760679725045,47.0,11.774483500969733,0.8872719759705252,4.0,evening,0.8505285128300208
2025-12-26,19:26,20:49,20251226_evening_46da1bc4,0.7601407077504441,244.04606754077872,0.459239877596958,51.0,63.60424687799683,0.463990131464425,7.0,evening,0.74607171282361
2025-12-27,20:09,21:57,20251227_morning_52c841b9,0.34067284386488417,141.15542697095154,0.0519565775542684,95.0,36.4354238428232,0.2640043499594658,4.0,morning,0.17956480345755307
2025-12-28,21:55,23:10,20251228_morning_bad6b8f0,0.6206795405164195,228.79802242244276,0.7862781993840331,69.0,29.52418024896421,0.4152409723340404,9.0,morning,0.7251768630298017
2025-12-29,19:34,21:46,20251229_morning_2e4d6a09,0.8562383879401795,280.2546062291231,0.7277137861189422,54.0,5.79367772839125,0.7694772091182709,8.0,morning,0.9609774327826011
2025-12-30,18:41,19:51,20251230_afternoon_7f420fd5,0.6130768959633617,211.0221435433939,0.2586208348880388,99.0,46.00023955807989,0.8243268918792692,4.0,afternoon,0.7626349905841462
2025-12-31,18:59,21:30,20251231_evening_4327c53a,0.7176813747579468,193.50629603353337,0.1647063534322959,74.0,9.505304553269278,0.6300398784799822,4.0,evening,0.7869440543462762
2026-01-01,19:55,22:42,20260101_morning_a73da488,0.5308130405698933,199.36513715534505,0.3302150648714975,32.0,82.6746768026247,0.8581203942511035,4.0,morning,0.4472300784218581
2025-12-19,18:07,19:49,20251219_evening_4da2c08d,0.7512733116383297,204.61924363574454,0.756751505688635,61.0,4.76412574365066,0.7837723890172492,5.0,evening,0.7478454353638949
2025-12-20,19:48,21:47,20251220_afternoon_49d74ae0,0.5648238275073938,173.82945864837234,0.5193858595039373,87.0,72.67492241681967,0.4289849318408905,9.0,afternoon,0.4914968573577845
2025-12-21,20:23,22:21,20251221_afternoon_a59a59e8,0.8394114566867275,234.3532622026612,0.7671643819745007,22.0,10.135746833981784,0.8840766144601255,5.0,afternoon,0.8592587362598638
2025-12-22,18:51,20:39,20251222_morning_3194673e,0.9031248625284538,264.5934293437948,0.7671680759283125,14.0,7.1616012506342415,0.757350729702641,8.0,morning,0.8788218066951081
2025-12-23,06:38,08:57,20251223_morning_4cae90f8,0.8135618893442645,288.98442545876054,0.87445624381013,26.0,13.359069865832524,0.8081299977784784,4.0,morning,0.9796085106947086
2025-12-24,06:38,07:56,20251224_evening_5d778567,0.6188247870045378,225.8494128428614,0.8705784250460069,74.0,51.56594058564534,0.436419598729593,9.0,evening,0.662162483472631
2025-12-25,09:57,12:32,20251225_morning_1c73fd87,0.5084345138397474,196.87227604378577,0.2387962113815392,63.0,46.32936532727968,0.6667719097838972,9.0,morning,0.5076384535836211
2025-12-26,10:49,12:22,20251226_evening_494e74cc,0.7136953729515285,217.31051580669018,0.4512393441809881,80.0,4.540328146869255,0.0943274262910436,6.0,evening,0.7616599590419837
2025-12-27,08:34,10:21,20251227_morning_bf4e9ed5,0.3659801653214364,106.23436180734114,0.9849896561408752,50.0,29.002919364890587,0.7480047363714034,8.0,morning,0.12355725296167278
2025-12-28,06:25,07:03,20251228_evening_13fc9323,0.6567679873472413,233.9118222497789,0.7720124763099904,52.0,93.10099708852998,0.812713619893062,9.0,evening,0.7826195586052845
2025-12-29,06:58,09:24,20251229_evening_552ed0ad,0.4952188075842263,174.03863262374813,0.0271674212255598,77.0,39.18239632835,0.7068378557805411,4.0,evening,0.5154100159468743
2025-12-30,08:27,11:24,20251230_evening_da412a00,0.5721766002028401,159.95076595630462,0.065204591260492,90.0,54.670052055676834,0.9672635875263657,4.0,evening,0.44161144646109995
2025-12-31,06:10,09:02,20251231_evening_e7038d6a,0.7373071680691924,186.57006570028457,0.4639313768123327,81.0,53.20216789842518,0.8266520574606404,9.0,evening,0.7978146457170728
2026-01-01,09:32,10:35,20260101_afternoon_4ff5d57b,0.6838160855356941,218.67814960435433,0.9092202058615602,91.0,59.04310898226933,0.9030937278765384,5.0,afternoon,0.7605900136954166
2025-12-19,12:18,13:40,20251219_evening_de41a48c,0.7473242051735873,207.41551833682297,0.5387017979527142,50.0,6.133095564328261,0.933571083457648,8.0,evening,0.7059035330475726
2025-12-20,16:01,16:39,20251220_morning_dce5e620,0.2018652759583041,113.33579046917157,0.4978125080342902,46.0,36.21762547987283,0.8013479918738086,4.0,morning,0.21689628810183642
2025-12-21,15:36,16:17,20251221_afternoon_50587ad6,0.8546445940983568,271.2503394594767,0.7597067906856518,3.0,6.097783647868584,0.8733010870332804,9.0,afternoon,0.9922871997451518
2025-12-22,12:22,13:48,20251222_afternoon_88f70f1f,0.6596745186432956,246.31214879744454,0.656780104724294,6.0,20.056025107298293,0.0057185813607892,4.0,afternoon,0.7369359368669247
2025-12-23,13:21,14:35,20251223_evening_17b10035,0.44502620054263853,169.91590202064356,0.8221031606002255,34.0,20.357837754636044,0.4658257532231247,9.0,evening,0.5951589666189214
2025-12-24,13:02,15:36,20251224_afternoon_d2151b77,0.8831603728474469,222.5914793343769,0.7557403536927212,47.0,7.89751267998927,0.7887679924988543,8.0,afternoon,0.8640684538103983
2025-12-25,13:00,14:04,20251225_evening_0b4256ef,0.8141837917836179,260.0013919398307,0.886734932035,72.0,11.859760609420647,0.8846307997174081,9.0,evening,0.9953239651779981
2025-12-26,13:24,14:59,20251226_morning_b6e7e042,0.37296920263711725,110.68711611132386,0.9644766539008116,71.0,88.2734380673422,0.318104446903472,6.0,morning,0.27260088652200354
2025-12-27,19:15,21:09,20251227_evening_91729393,0.7850818068396112,239.0185981613073,0.2037664591276891,44.0,5.190094358730901,0.9611594157101652,9.0,evening,0.7411793676015175
2025-12-28,19:42,22:41,20251228_afternoon_a93a2c4d,0.9029570646674951,294.2950203231961,0.7518888633287929,80.0,9.7745400434662,0.8772077561458952,9.0,afternoon,0.8831296491314818
2025-12-29,19:08,19:44,20251229_morning_476381a7,0.8712258024831318,271.22470652068824,0.7790892009113007,80.0,8.203050604796744,0.7920439027120284,8.0,morning,0.9615103747582707
2025-12-30,18:31,20:17,20251230_evening_eee04c35,0.5311124846727682,171.57615090622247,0.7928544190338394,96.0,73.17247365642129,0.4060118017061106,9.0,evening,0.5164367290493764
2025-12-31,19:35,20:33,20251231_morning_0b2ba84e,0.6898685219406511,233.40708166995594,0.5775933658811575,95.0,64.06355928025866,0.0136985504089145,8.0,morning,0.699047750520652
2026-01-01,19:46,20:23,20260101_morning_f3e2cbcf,0.47137958710679917,160.37401174917943,0.6345824175503038,71.0,41.5943904581855,0.080222246455714,6.0,morning,0.4356082206518265
2025-12-19,18:17,19:29,20251219_afternoon_f2c847cd,0.5356602787055293,198.99593362358758,0.7979141596158941,18.0,75.90689392583757,0.3121963682176036,8.0,afternoon,0.5741429906757104
2025-12-20,18:22,20:46,20251220_morning_ccb81d91,0.3613533472004475,100.58453098114478,0.3959704726624549,62.0,60.96310116569019,0.0157429129956769,4.0,morning,0.1280065662906726
2025-12-21,21:30,22:37,20251221_afternoon_2cd5ab45,0.92028960529416,298.26703612060714,0.8326151370799129,37.0,6.201707838451074,0.7899956938879918,8.0,afternoon,0.8907333928338886
2025-12-22,20:49,23:46,20251222_morning_3e764082,0.9494150349193287,295.3275513594674,0.7426905918773116,66.0,14.27145553041345,0.8250951833573215,6.0,morning,0.988716102764092
2025-12-23,20:58,22:19,20251223_evening_8551e70d,0.42098782759633846,160.48252269734962,0.157954822835348,58.0,25.281360608920057,0.7061585021190541,7.0,evening,0.46410119642126213
2025-12-24,21:16,22:17,20251224_morning_2ae1660f,0.636766531469034,231.26445925302235,0.6958991181688025,68.0,27.14385776342002,0.3089559900681526,9.0,morning,0.733800653831734
2025-12-25,19:56,20:53,20251225_evening_4b1484df,0.8026849513042058,238.47785409090642,0.7773704606609907,12.0,8.742498530406763,0.8296557818545247,8.0,evening,0.8717706607178761
2025-12-26,21:19,22:47,20251226_evening_0d4be437,0.6306424564936916,228.04858325409612,0.3167616770675266,46.0,33.69647257174565,0.5116357178950771,9.0,evening,0.7737685432229805
2025-12-27,18:23,19:14,20251227_morning_712bd05f,0.3583659401488175,118.34214175944967,0.857179256998753,60.0,99.95439187190944,0.0053461608543644,5.0,morning,0.23197859012963154
2025-12-28,06:48,09:27,20251228_evening_a636e77a,0.7538983286063223,189.3756180906782,0.9061432547657664,30.0,40.5751168615061,0.938413743858144,4.0,evening,0.7499626220540663
2025-12-29,10:19,11:19,20251229_morning_ec8402ea,0.8855548016285613,273.8174475182794,0.8527252681565846,79.0,8.455938114960173,0.7869690100648934,4.0,morning,0.9644508561890401
2025-12-30,07:22,10:17,20251230_morning_35dac96d,0.8116804693468604,250.90728258595058,0.8559970936046754,95.0,7.780117743172573,0.8506336432230672,5.0,morning,0.9181086292910916
2025-12-31,07:18,09:03,20251231_evening_0ef19066,0.7280071412111195,190.7352344736261,0.1407115280487584,21.0,54.24710034626561,0.3905936075817822,5.0,evening,0.7073522612016983
2026-01-01,07:03,10:00,20260101_evening_ad7c20e6,0.8682087437618407,280.85721928841474,0.7236939593455064,92.0,7.542998875437446,0.853503762661555,8.0,evening,0.9447254250313826
2025-12-19,07:03,07:37,20251219_afternoon_ca5a9304,0.45174797361205293,172.4055364457101,0.1842248392380261,85.0,38.06896811608658,0.6383222397918266,5.0,afternoon,0.5406531717106433
2025-12-20,08:24,11:18,20251220_evening_24891c36,0.7857805990312681,223.69977741603745,0.8939897100078704,42.0,41.44697155393433,0.7330036196283534,7.0,evening,0.704933748492381
2025-12-21,10:50,11:43,20251221_afternoon_cd133b7b,0.8340400376012549,232.21887008012703,0.7666659127473047,66.0,5.1292849216763745,0.8716124243103243,9.0,afternoon,0.9067402320596657
2025-12-22,10:49,13:15,20251222_evening_c33dee70,0.5772191877720422,188.48385753751663,0.1521042832222728,53.0,2.0671368891904462,0.1384354933293943,9.0,evening,0.42572099059060925
2025-12-23,07:13,08:25,20251223_morning_020a4e02,0.8775170125756382,251.11200233826503,0.7305951536553094,9.0,7.643434686568911,0.834081420567504,6.0,morning,0.959532879344047
2025-12-24,10:20,12:18,20251224_evening_44165065,0.7980319564002651,221.46864244279848,0.615298025069802,41.0,51.7596301315522,0.5694844841722538,5.0,evening,0.7740923699722555
2025-12-25,07:00,08:26,20251225_morning_31f19cb6,0.5999150514267799,180.05961352826054,0.0834640849893832,63.0,26.884674245284334,0.868410787941382,5.0,morning,0.5341391999731392
2025-12-26,07:39,10:13,20251226_morning_77b829aa,0.30009713035354774,127.99503916378059,0.8824163684073387,20.0,62.84340474189989,0.379127658375647,7.0,morning,0.2625498246945588
2025-12-27,14:56,15:34,20251227_morning_3eeb65a7,0.34349477223102454,122.49011896721636,0.8036035354415352,79.0,48.18674792746166,0.3714859436594342,4.0,morning,0.16032091789606076
2025-12-28,12:27,14:36,20251228_afternoon_83888bea,0.894158236653634,238.5438910000552,0.8966706258924907,75.0,12.273959519969434,0.84184360647291,4.0,afternoon,0.9497543992502001
2025-12-29,14:14,16:19,20251229_evening_da20d414,0.525868527294558,183.36700356963246,0.9671266152591704,65.0,94.92086268705124,0.633072653499513,9.0,evening,0.4429802829863757
2025-12-30,14:57,16:32,20251230_morning_daf8b4a0,0.8434991088335497,287.2639793963058,0.889057944065574,40.0,13.556941039169732,0.7941681791847508,9.0,morning,0.9816686241304373
2025-12-31,14:21,14:53,20251231_morning_534bc74c,0.7196124438330804,207.4254535727841,0.9841103190364978,23.0,12.994137226794123,0.4430593623304211,8.0,morning,0.7470486949190379
2026-01-01,14:07,15:53,20260101_afternoon_0387fa24,0.785394408385071,228.81457761268194,0.6679199988036271,34.0,56.00916974433955,0.4941476706378827,7.0,afternoon,0.7072150620677418
2025-12-19,16:38,18:54,20251219_evening_9040793d,0.6520636063332677,225.12384036278254,0.6346712732539415,55.0,78.0731853200901,0.8610452995033119,6.0,evening,0.6549457773772096
2025-12-20,12:50,13:48,20251220_evening_bba3e15c,0.6751628349161615,202.596894960844,0.165954895295785,29.0,70.84896974927973,0.46116690125391,6.0,evening,0.6770025723803389
2025-12-21,15:09,17:22,20251221_afternoon_170516d4,0.8494593464012747,276.5959245736078,0.7034620615304916,56.0,14.5893559266693,0.8280351266950116,7.0,afternoon,0.922330875072312
2025-12-22,20:40,22:17,20251222_afternoon_d706c443,0.793917012736757,190.02662718533543,0.4274896879206151,93.0,97.24199990401031,0.504003763596326,6.0,afternoon,0.7135960342008124
2025-12-23,18:06,20:30,20251223_evening_9e924657,0.47238742094975905,157.24607134134465,0.1622334057824793,46.0,44.8813645746606,0.9492006931808914,4.0,evening,0.4387293408012023
2025-12-24,20:03,21:05,20251224_afternoon_a5ef5393,0.8696323865157382,272.268176045347,0.7197753872593985,34.0,14.080430017169899,0.8197704935790957,6.0,afternoon,0.9544043651375298
